Area Code,Difference Between Actual and Target Profit,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Target Margin,Target Profit,Target Sales,Total Expenses,Type
405,2,11/1/2013,694,130,Small Market,South,85,1,Leaves,Herbal Tea,Lemon,$22,239,Oklahoma,120,20,200,115,Decaf
409,39,12/1/2013,1321,284,Major Market,South,74,1,Beans,Coffee,Colombian,$279,559,Texas,340,240,620,96,Regular
254,87,12/1/2013,959,179,Major Market,South,34,1,Beans,Espresso,Caffe Mocha,$197,322,Texas,140,110,230,46,Regular
505,-16,12/1/2013,1898,68,Small Market,South,28,1,Beans,Coffee,Decaf Irish Cream,$24,171,New Mexico,90,40,190,52,Decaf
918,47,12/1/2013,817,133,Small Market,South,29,1,Beans,Espresso,Decaf Espresso,$107,236,Oklahoma,110,60,170,61,Decaf
985,-2,12/1/2013,845,71,Small Market,South,13,1,Beans,Coffee,Colombian,$68,128,Louisiana,90,70,140,25,Regular
505,-10,12/1/2013,462,74,Small Market,South,15,1,Beans,Coffee,Colombian,$40,130,New Mexico,90,50,140,47,Regular
580,-2,12/1/2013,551,104,Small Market,South,26,1,Beans,Coffee,Colombian,$98,197,Oklahoma,130,100,220,38,Regular
505,-12,12/1/2013,-598,25,Small Market,South,7,1,Beans,Espresso,Caffe Latte,-$22,48,New Mexico,20,-10,30,40,Regular
918,90,12/1/2013,-2248,186,Small Market,South,41,1,Beans,Espresso,Caffe Latte,$180,341,Oklahoma,140,90,240,65,Regular
985,44,12/1/2013,540,120,Small Market,South,31,1,Leaves,Herbal Tea,Chamomile,$114,228,Louisiana,110,70,190,43,Decaf
505,3,12/1/2013,851,25,Small Market,South,4,1,Leaves,Herbal Tea,Chamomile,$13,44,New Mexico,20,10,30,16,Decaf
580,0,12/1/2013,716,145,Small Market,South,95,1,Leaves,Herbal Tea,Lemon,$30,266,Oklahoma,140,30,230,125,Decaf
860,-15,10/1/2012,1119,188,Small Market,East,41,1,Beans,Coffee,Colombian,$115,313,Connecticut,160,130,260,73,Regular
203,-39,10/1/2012,606,84,Small Market,East,54,1,Beans,Espresso,Caffe Mocha,$1,144,Connecticut,90,40,130,83,Regular
203,-8,11/1/2012,1134,195,Small Market,East,42,1,Beans,Coffee,Colombian,$122,325,Connecticut,180,130,290,73,Regular
203,-5,12/1/2012,1166,174,Small Market,East,37,1,Beans,Coffee,Colombian,$105,289,Connecticut,160,110,260,69,Regular
203,41,10/1/2013,1119,188,Small Market,East,41,1,Beans,Coffee,Colombian,$171,334,Connecticut,160,130,260,73,Regular
959,-39,10/1/2013,606,84,Small Market,East,54,1,Beans,Espresso,Caffe Mocha,$1,153,Connecticut,90,40,130,83,Regular
203,51,11/1/2013,1134,195,Small Market,East,42,1,Beans,Coffee,Colombian,$181,346,Connecticut,180,130,290,73,Regular
959,46,12/1/2013,1166,174,Small Market,East,37,1,Beans,Coffee,Colombian,$156,308,Connecticut,160,110,260,69,Regular
561,-14,10/1/2012,656,127,Major Market,East,28,1,Beans,Coffee,Decaf Irish Cream,$76,218,Florida,110,90,180,51,Decaf
239,-30,10/1/2012,547,116,Major Market,East,28,1,Beans,Espresso,Decaf Espresso,$60,202,Florida,110,90,180,56,Decaf
407,-26,10/1/2012,788,123,Major Market,East,27,1,Beans,Coffee,Colombian,$64,205,Florida,110,90,170,59,Regular
857,18,10/1/2012,-3004,402,Major Market,East,23,1,Beans,Coffee,Colombian,$348,474,Massachusetts,350,330,400,54,Regular
315,17,10/1/2012,2548,390,Major Market,East,91,1,Beans,Coffee,Colombian,$247,650,New York,330,230,540,143,Regular
239,-32,10/1/2012,683,134,Major Market,East,87,1,Beans,Espresso,Caffe Mocha,$18,230,Florida,130,50,210,116,Regular
845,-32,10/1/2012,3142,-56,Major Market,East,113,1,Beans,Espresso,Caffe Mocha,-$202,69,New York,-60,-170,50,146,Regular
781,-28,10/1/2012,1267,161,Major Market,East,45,1,Beans,Espresso,Regular Espresso,$92,322,Massachusetts,160,120,300,69,Regular
718,-15,10/1/2012,1197,526,Major Market,East,66,1,Beans,Espresso,Regular Espresso,$435,765,New York,510,450,720,91,Regular
386,-10,10/1/2012,573,29,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,$10,51,Florida,20,20,20,19,Decaf
845,59,10/1/2012,1622,258,Major Market,East,96,1,Leaves,Herbal Tea,Lemon,$129,513,New York,150,70,290,129,Decaf
315,-70,10/1/2012,4360,-75,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-$170,164,New York,-50,-100,80,95,Decaf
516,-25,10/1/2012,971,157,Major Market,East,30,1,Leaves,Tea,Darjeeling,$115,265,New York,170,140,280,42,Regular
716,-26,10/1/2012,915,179,Major Market,East,34,1,Leaves,Tea,Earl Grey,$134,302,New York,190,160,320,45,Regular
518,-22,10/1/2012,580,111,Major Market,East,21,1,Leaves,Tea,Green Tea,$78,187,New York,120,100,200,33,Regular
772,-1,11/1/2012,666,143,Major Market,East,31,1,Beans,Coffee,Decaf Irish Cream,$89,245,Florida,130,90,220,54,Decaf
561,-9,11/1/2012,557,103,Major Market,East,25,1,Beans,Espresso,Decaf Espresso,$51,180,Florida,100,60,170,52,Decaf
754,3,11/1/2012,798,119,Major Market,East,25,1,Beans,Coffee,Colombian,$63,197,Florida,100,60,170,56,Regular
978,24,11/1/2012,-3287,379,Major Market,East,24,1,Beans,Coffee,Colombian,$324,454,Massachusetts,340,300,400,55,Regular
347,6,11/1/2012,2580,374,Major Market,East,87,1,Beans,Coffee,Colombian,$236,623,New York,340,230,560,138,Regular
754,-5,11/1/2012,694,130,Major Market,East,85,1,Beans,Espresso,Caffe Mocha,$15,224,Florida,120,20,210,115,Regular
347,-12,11/1/2012,3385,-60,Major Market,East,109,1,Beans,Espresso,Caffe Mocha,-$202,61,New York,-60,-190,50,142,Regular
508,-12,11/1/2012,1283,182,Major Market,East,50,1,Beans,Espresso,Regular Espresso,$108,363,Massachusetts,180,120,350,74,Regular
646,-9,11/1/2012,933,464,Major Market,East,59,1,Beans,Espresso,Regular Espresso,$381,675,New York,460,390,660,83,Regular
561,1,11/1/2012,570,30,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,$11,52,Florida,20,10,30,19,Decaf
631,64,11/1/2012,1704,331,Major Market,East,93,1,Leaves,Herbal Tea,Lemon,$204,576,New York,240,140,420,127,Decaf
914,-36,11/1/2012,4742,-65,Major Market,East,69,1,Leaves,Herbal Tea,Mint,-$156,160,New York,-50,-120,110,91,Decaf
518,-6,11/1/2012,984,117,Major Market,East,22,1,Leaves,Tea,Darjeeling,$84,198,New York,120,90,200,33,Regular
315,-3,11/1/2012,930,172,Major Market,East,33,1,Leaves,Tea,Earl Grey,$127,290,New York,170,130,290,45,Regular
813,12,12/1/2012,690,186,Major Market,East,41,1,Beans,Coffee,Decaf Irish Cream,$122,320,Florida,160,110,280,64,Decaf
407,-12,12/1/2012,575,112,Major Market,East,27,1,Beans,Espresso,Decaf Espresso,$58,195,Florida,110,70,190,54,Decaf
754,-7,12/1/2012,817,133,Major Market,East,29,1,Beans,Coffee,Colombian,$73,221,Florida,120,80,190,60,Regular
351,30,12/1/2012,-3534,443,Major Market,East,22,1,Beans,Coffee,Colombian,$390,510,Massachusetts,390,360,450,53,Regular
845,21,12/1/2012,2642,420,Major Market,East,97,1,Beans,Coffee,Colombian,$271,699,New York,370,250,620,149,Regular
305,-9,12/1/2012,716,145,Major Market,East,95,1,Beans,Espresso,Caffe Mocha,$21,250,Florida,140,30,240,124,Regular
212,-14,12/1/2012,3641,-69,Major Market,East,122,1,Beans,Espresso,Caffe Mocha,-$224,66,New York,-70,-210,60,155,Regular
351,7,12/1/2012,1319,153,Major Market,East,42,1,Beans,Espresso,Regular Espresso,$87,306,Massachusetts,140,80,290,66,Regular
718,-8,12/1/2012,723,407,Major Market,East,70,1,Beans,Espresso,Regular Espresso,$312,657,New York,400,320,640,95,Regular
607,99,12/1/2012,1727,453,Major Market,East,111,1,Leaves,Herbal Tea,Lemon,$309,747,New York,320,210,540,144,Decaf
716,-39,12/1/2012,5121,-93,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-$189,148,New York,-80,-150,100,96,Decaf
716,-1,12/1/2012,1003,124,Major Market,East,24,1,Leaves,Tea,Darjeeling,$89,210,New York,120,90,210,35,Regular
718,-17,12/1/2012,959,179,Major Market,East,34,1,Leaves,Tea,Earl Grey,$133,302,New York,190,150,310,46,Regular
772,23,10/1/2013,656,127,Major Market,East,28,1,Beans,Coffee,Decaf Irish Cream,$113,232,Florida,110,90,180,51,Decaf
321,-1,10/1/2013,547,116,Major Market,East,28,1,Beans,Espresso,Decaf Espresso,$89,215,Florida,110,90,180,56,Decaf
954,5,10/1/2013,788,123,Major Market,East,27,1,Beans,Coffee,Colombian,$95,218,Florida,110,90,170,59,Regular
857,186,10/1/2013,-3004,402,Major Market,East,23,1,Beans,Coffee,Colombian,$516,505,Massachusetts,350,330,400,54,Regular
716,137,10/1/2013,2548,390,Major Market,East,91,1,Beans,Coffee,Colombian,$367,693,New York,330,230,540,143,Regular
727,-23,10/1/2013,683,134,Major Market,East,87,1,Beans,Espresso,Caffe Mocha,$27,245,Florida,130,50,210,116,Regular
914,-130,10/1/2013,3142,-56,Major Market,East,113,1,Beans,Espresso,Caffe Mocha,-$300,74,New York,-60,-170,50,146,Regular
508,17,10/1/2013,1267,161,Major Market,East,45,1,Beans,Espresso,Regular Espresso,$137,343,Massachusetts,160,120,300,69,Regular
212,196,10/1/2013,1197,526,Major Market,East,66,1,Beans,Espresso,Regular Espresso,$646,815,New York,510,450,720,91,Regular
904,-5,10/1/2013,573,29,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,$15,54,Florida,20,20,20,19,Decaf
585,121,10/1/2013,1622,258,Major Market,East,96,1,Leaves,Herbal Tea,Lemon,$191,547,New York,150,70,290,129,Decaf
631,-152,10/1/2013,4360,-75,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-$252,175,New York,-50,-100,80,95,Decaf
585,31,10/1/2013,971,157,Major Market,East,30,1,Leaves,Tea,Darjeeling,$171,282,New York,170,140,280,42,Regular
718,39,10/1/2013,915,179,Major Market,East,34,1,Leaves,Tea,Earl Grey,$199,322,New York,190,160,320,45,Regular
607,16,10/1/2013,580,111,Major Market,East,21,1,Leaves,Tea,Green Tea,$116,199,New York,120,100,200,33,Regular
904,42,11/1/2013,666,143,Major Market,East,31,1,Beans,Coffee,Decaf Irish Cream,$132,261,Florida,130,90,220,54,Decaf
772,16,11/1/2013,557,103,Major Market,East,25,1,Beans,Espresso,Decaf Espresso,$76,192,Florida,100,60,170,52,Decaf
786,33,11/1/2013,798,119,Major Market,East,25,1,Beans,Coffee,Colombian,$93,210,Florida,100,60,170,56,Regular
857,181,11/1/2013,-3287,379,Major Market,East,24,1,Beans,Coffee,Colombian,$481,484,Massachusetts,340,300,400,55,Regular
607,120,11/1/2013,2580,374,Major Market,East,87,1,Beans,Coffee,Colombian,$350,664,New York,340,230,560,138,Regular
813,2,11/1/2013,694,130,Major Market,East,85,1,Beans,Espresso,Caffe Mocha,$22,239,Florida,120,20,210,115,Regular
914,-110,11/1/2013,3385,-60,Major Market,East,109,1,Beans,Espresso,Caffe Mocha,-$300,65,New York,-60,-190,50,142,Regular
617,40,11/1/2013,1283,182,Major Market,East,50,1,Beans,Espresso,Regular Espresso,$160,387,Massachusetts,180,120,350,74,Regular
917,175,11/1/2013,933,464,Major Market,East,59,1,Beans,Espresso,Regular Espresso,$565,719,New York,460,390,660,83,Regular
727,6,11/1/2013,570,30,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,$16,55,Florida,20,10,30,19,Decaf
585,163,11/1/2013,1704,331,Major Market,East,93,1,Leaves,Herbal Tea,Lemon,$303,614,New York,240,140,420,127,Decaf
518,-112,11/1/2013,4742,-65,Major Market,East,69,1,Leaves,Herbal Tea,Mint,-$232,171,New York,-50,-120,110,91,Decaf
516,35,11/1/2013,984,117,Major Market,East,22,1,Leaves,Tea,Darjeeling,$125,211,New York,120,90,200,33,Regular
914,58,11/1/2013,930,172,Major Market,East,33,1,Leaves,Tea,Earl Grey,$188,309,New York,170,130,290,45,Regular
727,71,12/1/2013,690,186,Major Market,East,41,1,Beans,Coffee,Decaf Irish Cream,$181,341,Florida,160,110,280,64,Decaf
386,16,12/1/2013,575,112,Major Market,East,27,1,Beans,Espresso,Decaf Espresso,$86,208,Florida,110,70,190,54,Decaf
407,28,12/1/2013,817,133,Major Market,East,29,1,Beans,Coffee,Colombian,$108,236,Florida,120,80,190,60,Regular
351,219,12/1/2013,-3534,443,Major Market,East,22,1,Beans,Coffee,Colombian,$579,543,Massachusetts,390,360,450,53,Regular
315,152,12/1/2013,2642,420,Major Market,East,97,1,Beans,Coffee,Colombian,$402,745,New York,370,250,620,149,Regular
305,1,12/1/2013,716,145,Major Market,East,95,1,Beans,Espresso,Caffe Mocha,$31,266,Florida,140,30,240,124,Regular
845,-122,12/1/2013,3641,-69,Major Market,East,122,1,Beans,Espresso,Caffe Mocha,-$332,70,New York,-70,-210,60,155,Regular
857,49,12/1/2013,1319,153,Major Market,East,42,1,Beans,Espresso,Regular Espresso,$129,326,Massachusetts,140,80,290,66,Regular
518,143,12/1/2013,723,407,Major Market,East,70,1,Beans,Espresso,Regular Espresso,$463,700,New York,400,320,640,95,Regular
631,249,12/1/2013,1727,453,Major Market,East,111,1,Leaves,Herbal Tea,Lemon,$459,796,New York,320,210,540,144,Decaf
716,-130,12/1/2013,5121,-93,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-$280,158,New York,-80,-150,100,96,Decaf
718,42,12/1/2013,1003,124,Major Market,East,24,1,Leaves,Tea,Darjeeling,$132,224,New York,120,90,210,35,Regular
518,47,12/1/2013,959,179,Major Market,East,34,1,Leaves,Tea,Earl Grey,$197,322,New York,190,150,310,46,Regular
719,-34,10/1/2012,971,157,Major Market,Central,30,1,Beans,Coffee,Decaf Irish Cream,$116,265,Colorado,160,150,260,41,Decaf
815,-45,10/1/2012,789,176,Major Market,Central,39,1,Beans,Coffee,Decaf Irish Cream,$115,298,Illinois,190,160,300,61,Decaf
303,-74,10/1/2012,650,110,Major Market,Central,23,1,Beans,Espresso,Decaf Espresso,$56,182,Colorado,160,130,260,54,Decaf
312,-151,10/1/2012,1755,239,Major Market,Central,66,1,Beans,Espresso,Decaf Espresso,$149,478,Illinois,370,300,710,90,Decaf
614,-58,10/1/2012,404,66,Major Market,Central,20,1,Beans,Espresso,Decaf Espresso,$12,120,Ohio,100,70,170,54,Decaf
970,-27,10/1/2012,915,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,$133,302,Colorado,180,160,300,46,Regular
815,-40,10/1/2012,1132,213,Major Market,Central,50,1,Beans,Coffee,Colombian,$120,367,Illinois,220,160,370,93,Regular
303,-91,10/1/2012,580,111,Major Market,Central,21,1,Beans,Espresso,Caffe Mocha,$79,187,Colorado,180,170,280,32,Regular
815,-196,10/1/2012,1662,341,Major Market,Central,84,1,Beans,Espresso,Caffe Mocha,$224,598,Illinois,520,420,890,117,Regular
567,-98,10/1/2012,1267,161,Major Market,Central,45,1,Beans,Espresso,Caffe Mocha,$92,322,Ohio,240,190,470,69,Regular
719,-18,10/1/2012,1267,161,Major Market,Central,45,1,Leaves,Herbal Tea,Chamomile,$92,322,Colorado,140,110,260,69,Decaf
708,-7,10/1/2012,915,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,$133,302,Illinois,150,140,240,46,Decaf
815,-4,10/1/2012,971,157,Major Market,Central,30,1,Leaves,Herbal Tea,Mint,$116,265,Illinois,130,120,210,41,Decaf
234,5,10/1/2012,788,123,Major Market,Central,27,1,Leaves,Tea,Darjeeling,$65,205,Ohio,90,60,140,58,Regular
614,-4,10/1/2012,656,127,Major Market,Central,28,1,Leaves,Tea,Earl Grey,$76,218,Ohio,100,80,150,51,Regular
720,-6,10/1/2012,572,115,Major Market,Central,29,1,Leaves,Tea,Green Tea,$74,205,Colorado,90,80,140,41,Regular
641,-12,10/1/2012,598,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-$2,23,Iowa,10,10,10,15,Decaf
715,-39,10/1/2012,547,116,Small Market,Central,28,1,Beans,Coffee,Decaf Irish Cream,$61,202,Wisconsin,120,100,200,55,Decaf
816,-35,10/1/2012,593,98,Small Market,Central,30,1,Beans,Coffee,Colombian,$35,177,Missouri,100,70,170,63,Regular
715,-42,10/1/2012,683,134,Small Market,Central,87,1,Beans,Coffee,Colombian,$18,230,Wisconsin,140,60,230,116,Regular
314,-54,10/1/2012,881,59,Small Market,Central,11,1,Beans,Espresso,Caffe Mocha,$36,99,Missouri,90,90,140,23,Regular
608,-72,10/1/2012,1055,94,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,$48,174,Wisconsin,140,120,250,46,Regular
712,14,10/1/2012,1662,341,Small Market,Central,84,1,Leaves,Herbal Tea,Chamomile,$224,598,Iowa,280,210,480,117,Decaf
641,-16,10/1/2012,789,176,Small Market,Central,39,1,Leaves,Herbal Tea,Lemon,$114,298,Iowa,150,130,240,62,Decaf
573,-36,10/1/2012,1698,23,Small Market,Central,26,1,Leaves,Herbal Tea,Lemon,-$26,109,Missouri,20,10,80,49,Decaf
563,39,10/1/2012,1755,239,Small Market,Central,66,1,Leaves,Tea,Darjeeling,$149,478,Iowa,170,110,340,90,Regular
563,53,10/1/2012,1756,312,Small Market,Central,96,1,Leaves,Tea,Earl Grey,$183,567,Iowa,230,130,400,129,Regular
417,-11,10/1/2012,209,31,Small Market,Central,9,1,Leaves,Tea,Earl Grey,-$11,56,Missouri,20,0,30,42,Regular
970,4,11/1/2012,984,117,Major Market,Central,22,1,Beans,Coffee,Decaf Irish Cream,$84,198,Colorado,110,80,190,33,Decaf
815,-4,11/1/2012,803,165,Major Market,Central,36,1,Beans,Coffee,Decaf Irish Cream,$106,278,Illinois,160,110,270,59,Decaf
303,-42,11/1/2012,659,114,Major Market,Central,24,1,Beans,Espresso,Decaf Espresso,$58,189,Colorado,150,100,240,56,Decaf
847,-71,11/1/2012,1778,212,Major Market,Central,59,1,Beans,Espresso,Decaf Espresso,$129,423,Illinois,270,200,540,83,Decaf
970,-2,11/1/2012,930,172,Major Market,Central,33,1,Beans,Coffee,Amaretto,$128,290,Colorado,170,130,280,44,Regular
815,-1,11/1/2012,1150,239,Major Market,Central,57,1,Beans,Coffee,Colombian,$139,412,Illinois,230,140,400,100,Regular
303,-22,11/1/2012,589,73,Major Market,Central,14,1,Beans,Espresso,Caffe Mocha,$48,123,Colorado,90,70,150,25,Regular
224,-94,11/1/2012,1691,304,Major Market,Central,75,1,Beans,Espresso,Caffe Mocha,$196,532,Illinois,390,290,680,108,Regular
440,-63,11/1/2012,1283,182,Major Market,Central,50,1,Beans,Espresso,Caffe Mocha,$107,363,Ohio,230,170,460,75,Regular
970,7,11/1/2012,1283,182,Major Market,Central,50,1,Leaves,Herbal Tea,Chamomile,$107,363,Colorado,160,100,330,75,Decaf
312,17,11/1/2012,930,172,Major Market,Central,33,1,Leaves,Herbal Tea,Chamomile,$127,290,Illinois,150,110,260,45,Decaf
630,4,11/1/2012,984,117,Major Market,Central,22,1,Leaves,Herbal Tea,Mint,$84,198,Illinois,110,80,180,33,Decaf
330,2,11/1/2012,798,119,Major Market,Central,25,1,Leaves,Tea,Darjeeling,$62,197,Ohio,100,60,160,57,Regular
630,9,11/1/2012,659,114,Major Market,Central,24,1,Leaves,Tea,Earl Grey,$59,189,Illinois,90,50,150,55,Regular
419,19,11/1/2012,666,143,Major Market,Central,31,1,Leaves,Tea,Earl Grey,$89,245,Ohio,120,70,200,54,Regular
719,10,11/1/2012,561,112,Major Market,Central,29,1,Leaves,Tea,Green Tea,$70,200,Colorado,90,60,160,42,Regular
641,-13,11/1/2012,596,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-$3,23,Iowa,20,10,20,16,Decaf
262,-9,11/1/2012,557,103,Small Market,Central,25,1,Beans,Coffee,Decaf Irish Cream,$51,180,Wisconsin,100,60,170,52,Decaf
563,-2,11/1/2012,848,24,Small Market,Central,4,1,Beans,Coffee,Amaretto,$8,39,Iowa,20,10,30,16,Regular
573,-2,11/1/2012,601,102,Small Market,Central,31,1,Beans,Coffee,Colombian,$38,184,Missouri,100,40,180,64,Regular
262,-14,11/1/2012,694,130,Small Market,Central,85,1,Beans,Coffee,Colombian,$16,224,Wisconsin,130,30,220,114,Regular
314,-29,11/1/2012,885,78,Small Market,Central,15,1,Beans,Espresso,Caffe Mocha,$51,132,Missouri,100,80,160,27,Regular
920,-25,11/1/2012,1063,89,Small Market,Central,23,1,Beans,Espresso,Caffe Mocha,$45,164,Wisconsin,110,70,200,44,Regular
712,16,11/1/2012,1691,304,Small Market,Central,75,1,Leaves,Herbal Tea,Chamomile,$196,532,Iowa,280,180,490,108,Decaf
712,7,11/1/2012,803,165,Small Market,Central,36,1,Leaves,Herbal Tea,Lemon,$107,278,Iowa,150,100,250,58,Decaf
712,19,11/1/2012,1778,212,Small Market,Central,59,1,Leaves,Tea,Darjeeling,$129,423,Iowa,180,110,350,83,Regular
319,43,11/1/2012,1784,300,Small Market,Central,93,1,Leaves,Tea,Earl Grey,$173,545,Iowa,250,130,450,127,Regular
720,-2,12/1/2012,1003,124,Major Market,Central,24,1,Beans,Coffee,Decaf Irish Cream,$88,210,Colorado,120,90,200,36,Decaf
630,-8,12/1/2012,830,185,Major Market,Central,40,1,Beans,Coffee,Decaf Irish Cream,$122,312,Illinois,180,130,300,63,Decaf
970,-33,12/1/2012,677,101,Major Market,Central,22,1,Beans,Espresso,Decaf Espresso,$47,168,Colorado,130,80,210,54,Decaf
630,-83,12/1/2012,1820,251,Major Market,Central,70,1,Beans,Espresso,Decaf Espresso,$157,501,Illinois,320,240,640,94,Decaf
719,4,12/1/2012,959,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,$134,302,Colorado,170,130,290,45,Regular
847,4,12/1/2012,1191,310,Major Market,Central,73,1,Beans,Coffee,Colombian,$194,534,Illinois,300,190,520,116,Regular
970,-37,12/1/2012,601,79,Major Market,Central,15,1,Beans,Espresso,Caffe Mocha,$53,133,Colorado,110,90,170,26,Regular
815,-104,12/1/2012,1744,329,Major Market,Central,81,1,Beans,Espresso,Caffe Mocha,$216,576,Illinois,420,320,730,113,Regular
740,-53,12/1/2012,1319,153,Major Market,Central,42,1,Beans,Espresso,Caffe Mocha,$87,306,Ohio,200,140,390,66,Regular
303,7,12/1/2012,1319,153,Major Market,Central,42,1,Leaves,Herbal Tea,Chamomile,$87,306,Colorado,140,80,280,66,Decaf
309,3,12/1/2012,959,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,$133,302,Illinois,170,130,280,46,Decaf
630,8,12/1/2012,1003,124,Major Market,Central,24,1,Leaves,Herbal Tea,Mint,$88,210,Illinois,110,80,190,36,Decaf
513,2,12/1/2012,817,133,Major Market,Central,29,1,Leaves,Tea,Darjeeling,$72,221,Ohio,110,70,180,61,Regular
740,31,12/1/2012,690,186,Major Market,Central,41,1,Leaves,Tea,Earl Grey,$121,320,Ohio,150,90,260,65,Regular
719,6,12/1/2012,551,104,Major Market,Central,26,1,Leaves,Tea,Green Tea,$66,185,Colorado,90,60,150,38,Regular
319,-11,12/1/2012,594,14,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-$1,24,Iowa,20,10,20,15,Decaf
715,-13,12/1/2012,575,112,Small Market,Central,27,1,Beans,Coffee,Decaf Irish Cream,$57,195,Wisconsin,110,70,190,55,Decaf
573,-14,12/1/2012,619,85,Small Market,Central,25,1,Beans,Coffee,Colombian,$26,153,Missouri,90,40,150,59,Regular
715,-10,12/1/2012,716,145,Small Market,Central,95,1,Beans,Coffee,Colombian,$20,250,Wisconsin,140,30,240,125,Regular
314,-22,12/1/2012,898,73,Small Market,Central,14,1,Beans,Espresso,Caffe Mocha,$48,123,Missouri,90,70,150,25,Regular
715,-30,12/1/2012,1079,96,Small Market,Central,24,1,Beans,Espresso,Caffe Mocha,$50,176,Wisconsin,120,80,220,46,Regular
641,16,12/1/2012,1744,329,Small Market,Central,81,1,Leaves,Herbal Tea,Chamomile,$216,576,Iowa,300,200,530,113,Decaf
319,3,12/1/2012,830,185,Small Market,Central,40,1,Leaves,Herbal Tea,Lemon,$123,312,Iowa,170,120,290,62,Decaf
641,36,12/1/2012,1820,251,Small Market,Central,70,1,Leaves,Tea,Darjeeling,$156,501,Iowa,200,120,410,95,Regular
641,46,12/1/2012,1838,360,Small Market,Central,111,1,Leaves,Tea,Earl Grey,$216,654,Iowa,300,170,540,144,Regular
573,-6,12/1/2012,218,25,Small Market,Central,7,1,Leaves,Tea,Earl Grey,-$16,45,Missouri,20,-10,30,41,Regular
719,22,10/1/2013,971,157,Major Market,Central,30,1,Beans,Coffee,Decaf Irish Cream,$172,282,Colorado,160,150,260,41,Decaf
815,11,10/1/2013,789,176,Major Market,Central,39,1,Beans,Coffee,Decaf Irish Cream,$171,318,Illinois,190,160,300,61,Decaf
970,-47,10/1/2013,650,110,Major Market,Central,23,1,Beans,Espresso,Decaf Espresso,$83,194,Colorado,160,130,260,54,Decaf
773,-79,10/1/2013,1755,239,Major Market,Central,66,1,Beans,Espresso,Decaf Espresso,$221,509,Illinois,370,300,710,90,Decaf
419,-52,10/1/2013,404,66,Major Market,Central,20,1,Beans,Espresso,Decaf Espresso,$18,128,Ohio,100,70,170,54,Decaf
719,37,10/1/2013,915,179,Major Market,Central,34,1,Beans,Coffee,Amaretto,$197,322,Colorado,180,160,300,46,Regular
815,18,10/1/2013,1132,213,Major Market,Central,50,1,Beans,Coffee,Colombian,$178,391,Illinois,220,160,370,93,Regular
970,-53,10/1/2013,580,111,Major Market,Central,21,1,Beans,Espresso,Caffe Mocha,$117,199,Colorado,180,170,280,32,Regular
312,-88,10/1/2013,1662,341,Major Market,Central,84,1,Beans,Espresso,Caffe Mocha,$332,637,Illinois,520,420,890,117,Regular
513,-53,10/1/2013,1267,161,Major Market,Central,45,1,Beans,Espresso,Caffe Mocha,$137,343,Ohio,240,190,470,69,Regular
720,27,10/1/2013,1267,161,Major Market,Central,45,1,Leaves,Herbal Tea,Chamomile,$137,343,Colorado,140,110,260,69,Decaf
708,57,10/1/2013,915,179,Major Market,Central,34,1,Leaves,Herbal Tea,Chamomile,$197,322,Illinois,150,140,240,46,Decaf
815,52,10/1/2013,971,157,Major Market,Central,30,1,Leaves,Herbal Tea,Mint,$172,282,Illinois,130,120,210,41,Decaf
419,36,10/1/2013,788,123,Major Market,Central,27,1,Leaves,Tea,Darjeeling,$96,218,Ohio,90,60,140,58,Regular
419,33,10/1/2013,656,127,Major Market,Central,28,1,Leaves,Tea,Earl Grey,$113,232,Ohio,100,80,150,51,Regular
970,30,10/1/2013,572,115,Major Market,Central,29,1,Leaves,Tea,Green Tea,$110,218,Colorado,90,80,140,41,Regular
641,-13,10/1/2013,598,13,Small Market,Central,3,1,Beans,Coffee,Decaf Irish Cream,-$3,25,Iowa,10,10,10,15,Decaf
920,-9,10/1/2013,547,116,Small Market,Central,28,1,Beans,Coffee,Decaf Irish Cream,$91,215,Wisconsin,120,100,200,55,Decaf
573,-18,10/1/2013,593,98,Small Market,Central,30,1,Beans,Coffee,Colombian,$52,189,Missouri,100,70,170,63,Regular
414,-33,10/1/2013,683,134,Small Market,Central,87,1,Beans,Coffee,Colombian,$27,245,Wisconsin,140,60,230,116,Regular
573,-37,10/1/2013,881,59,Small Market,Central,11,1,Beans,Espresso,Caffe Mocha,$53,106,Missouri,90,90,140,23,Regular
